anime_id,Name,Score,Genres,English name,sypnopsis,Type,Episodes,Aired,Premiered,Producers,Licensors,Studios,Source,Duration,Rating,Ranked,Popularity,Members,Favorites,Watching,Completed,On-Hold,Dropped
1382,Yuusha-Ou GaoGaiGar Final,8.08,"Adventure, Drama, Mecha, Sci-Fi, Shounen",GaoGaiGar Final,"Following Gutsy Galaxy Guard`s victory over the Zonder Empire and the 31 Primevals, a new threat makes their appearance on Earth. GGG - with Guy Shishio and the newly-constructed GaoFighGar - team up with their French counterpart Chasseur to battle the evil organization BioNet. Among Chasseur`s ranks is Renais Cardiff Shishioh - a former BioNet cyborg with the relentless pursuit of destroying those who took away her humanity. But as GGG and Chasseur fight the BioNet, GGG`s bases around the world are suddenly attacked, and the recently-discovered ""Q-Parts"" and the original Gao Machines are stolen by Mamoru Amami, who has been abducted and cloned by an even greater threat known as the ""Eleven Kings of Sol."" Evicted from Earth by the United Nations, GGG must now travel to the far reaches of the galaxy to battle the Eleven Kings of Sol and save Mamoru before it`s too late. (Source: ANN)",OVA,8,"Jan 21, 2000 to Mar 21, 2003",Unknown,Unknown,Unknown,Sunrise,Unknown,32 min. per ep.,PG-13 - Teens 13 or older,436,5401,7856,165,210,4355,162,197
1506,Detective Conan Movie 10: Requiem of the Detectives,8.08,"Adventure, Comedy, Mystery, Police, Shounen",Unknown,"fter receiving a strange invitation, Kogorou Mouri pays a visit to the Miracle Land theme park along with his daughter Ran, Conan Edogawa, and the Detective Boys. Once there, Kogorou and Conan are tasked with finishing an unsolved case by a mysterious stranger. Realizing that the invitations were actually an elaborate trap, the two have just 12 hours to solve the case or face grave danger. With the help of familiar faces like Heiji Hattori, Kaitou Kid, and even Saguru Hakuba, the group of detectives must unravel the web of clues surrounding the case in order to find the culprit and bring them to justice before it's too late.",Movie,1,15-Apr-06,Unknown,Unknown,Unknown,TMS Entertainment,Manga,1 hr. 51 min.,PG-13 - Teens 13 or older,439,2468,42484,36,493,37777,216,241
2951,Gintama: Nanigoto mo Saiyo ga Kanjin nano de Tasho Senobisuru Kurai ga Choudoyoi,8.08,"Action, Sci-Fi, Comedy, Historical, Parody, Samurai, Mecha, Shounen",Unknown,"This special is a set of short comedy stories involving Gintoki and his equally-broke sidekicks Shinpachi and Kagura. One day, Gintoki and his comrades are out viewing the spring flowers when suddenly the Shinsengumi appear, arguing that Gintoki has taken their flower-viewing spot. Gintoki's team and the Shinsengumi must then battle for the right to sit in that spot by using a violent version of rock paper scissors. (Source: ANN)",Special,1,24-Sep-05,Unknown,"Audio Highs, Miracle Robo",Unknown,Sunrise,Manga,32 min.,PG-13 - Teens 13 or older,436,2380,45311,87,598,35268,366,284
3167,Eve no Jikan,8.08,"Sci-Fi, Slice of Life",Time of Eve,"In future Japan, in a time when android housekeepers have become commonplace, society strictly abides by the Three Laws of Robotics, which all androids must follow. Under the influence of the Robot Ethics Committee, androids are treated the same way as lesser technology, such as household appliances. However, a minority with an adoration for androids exists, categorized as ""android-holics,"" and are shunned by the general public. Rikuo Sakisaka was raised to accept society's precept about androids, and is perfectly aware that they are not human. That is, until the day he discovers a strange message buried within the activity logs of his household android, Sammy. This leads him to Eve no Jikan, a cafe with only one rule that its patrons must adhere to: there must be no distinction made between humans and androids. Curiosity drives Rikuo to learn more about the shop, and he attempts to unearth the reason behind Sammy's peculiar behavior.",ONA,6,"Aug 1, 2008 to Sep 18, 2009",Unknown,"Directions, Code, Trick Block",Unknown,Studio Rikka,Original,18 min. per ep.,PG-13 - Teens 13 or older,438,965,153622,1188,5087,84958,2994,1509
4918,xxxHOLiC Shunmuki,8.08,"Mystery, Comedy, Psychological, Supernatural, Drama",Unknown,"For the appropriate price, your dearest wish can be granted at the shop of the peculiar Yuuko. Kimihiro Watanuki wishes to be rid of his ability to see spirits, and so as payment, he works for Yuuko doing whatever she needs him to do, from cleaning to errands to even helping out Yuuko's other clients. In xxxHOLiC Shunmuki , Watanuki and his friend and rival Shizuka Doumeki enjoy a meal with their friend Kohane Tsuyuri and her grandmother, reminiscing about how they have changed since meeting each other. Later on, Watanuki has a dream in which he is visited by Doumeki's grandfather Haruka, who needs him to find some things in the family temple storeroom. Accompanied by Doumeki, he finds that this task is more akin to a treasure hunt, with each item leading them to another, and another, guiding them to an unexpected yet inevitable ending.",OVA,2,"Feb 17, 2009 to Jun 23, 2009",Unknown,Kodansha,Unknown,Production I.G,Manga,26 min. per ep.,PG-13 - Teens 13 or older,444,2026,58927,114,1286,41276,693,373
35110,Haikyuu!! Movie 3: Sainou to Sense,8.08,"Comedy, Drama, School, Shounen, Sports",Unknown,cap film that will cover the match against Aobajosai High School that took place in the second season. (Source: MAL News),Movie,1,15-Sep-17,Unknown,Unknown,Unknown,Production I.G,Manga,1 hr. 29 min.,PG-13 - Teens 13 or older,442,2482,42298,94,1108,25500,380,383
35848,Promare,8.08,"Action, Mecha, Sci-Fi, Super Power",Promare,"Thirty years ago, a new race of flame-wielding mutants suddenly appeared, destroying a large portion of humanity. These so-called “Burnish” have continued to appear at random, leaving a trail of death and destruction in their wake. The autonomous republic of Promepolis is a thriving nation thanks to the incredible efforts of their leader, Kray Foresight, against the Burnish. A team of firefighters known as the Burning Rescue is tasked with stopping these horrifying monsters, using the most performant technology available thanks to their incredible mechanic Lucia Fex. Galo Thymos is an energetic young man, who considers Foresight his hero for saving his life and is the rescue team's most recent recruit. A terrorist group calling themselves Mad Burnish has been causing havoc all over the nation. After an encounter with Mad Burnish leader Lio Fotia, Galo sets out on his fated journey to find the truth about these mutants, ultimately leading him to question everything he previously held to be true.",Movie,1,24-May-19,Unknown,"Aniplex, Half H.P Studio, SANZIGEN, XFLAG, Toho Visual Entertainment, VV-ALKLINE, Deho Gallery",GKIDS,Trigger,Original,1 hr. 51 min.,PG-13 - Teens 13 or older,432,874,170644,2345,4549,95395,1116,647
39565,Boku no Hero Academia the Movie 2: Heroes:Rising,8.08,"Action, Super Power, Shounen",Unknown,"Izuku ""Deku'' Midoriya and his fellow students in Class 1-A of UA High's hero course have been chosen to participate in a safety program on Nabu Island. To further improve their skills and gain experience in more ordinary heroics, the students aid the kind citizens with small services and everyday chores. With the low crime rate in the quiet community, all seems well and good, but the rise of a new villain threatens to put the students' courage to the test and challenge their capabilities as heroes. A merciless villain by the name of Nine is in search of a certain ""quirk"" needed to fulfill his diabolical plan—creating a society where only those with the strongest quirks reign supreme. As his attack on Nabu Island endangers the lives of the residents, securing the citizens becomes the first priority for Class 1-A; defeating Nine along with his wicked accomplices is also imperative. A straightforward strategy is formulated until a young boy named Katsuma Shimano, whom Deku had befriended, suddenly requires particular protection. Concerned for the boy's wellbeing, Deku and his classmates must now devise a plan to ensure Katsuma's safety at all costs. With Nine wreaking havoc to find the catalyst for his ill-intended schemes and the heroes desperate to defend Katsuma from harm, will Deku and his friends be able to come out victorious, or will they find themselves unable to escape a hopeless situation?",Movie,1,20-Dec-19,Unknown,"Dentsu, Yomiuri Telecasting, Movic, Toho, Sony Music Entertainment, Nippon Television Network, Shueisha",Funimation,Bones,Manga,1 hr. 44 min.,PG-13 - Teens 13 or older,433,542,265996,1293,4724,178853,1333,517
3665,Ginga Eiyuu Densetsu Gaiden (1999),8.08,"Action, Military, Sci-Fi, Space, Drama",Unknown,"Ginga Eiyuu Densetsu Gaiden (1999) is the second of two OVA adaptations of side stories from the Ginga Eiyuu Densetsu novel series. This second adaptation follows the achievements of Yang Wen-li of the Free Planets Alliance before the fateful Battle of Astarte, and continues the tales of Reinhard von Müsel and Siegfried Kircheis of the Galactic Empire. Spiral Labyrinth Yang is propelled to the spotlight after his famous evacuation of civilians from El Facil. Following an unofficial double promotion and a flurry of media attention, he chronicles his research of the Year 730 Mafia—a close-knit group of Alliance military officers centered around the famed tactician Bruce Ashbey. He investigates a startling claim by Ashbey's deceased widow that may have enormous political ramifications: that the great war hero was not killed in action but murdered. The Mutineer Reinhard and Kircheis are posted on the destroyer Hameln II, docked at Iserlohn Fortress. After gaining the respect of the crew, Reinhard's leadership is tested when the captain is severely wounded and passes command authority to Reinhard, the next-highest ranking officer on deck. The Duelist While Reinhard and Kircheis are working in the Imperial capital Odin, Reinhard learns of a mining rights dispute involving Dorothea von Schaffhausen, a friend of his sister Annerose von Grünewald. Upon hearing that Count Herxheimer intends to settle the matter with a duel, Reinhard volunteers to represent the Schaffhausen family. The Retriever After falling out of favor with the nobility, Count Herxheimer is trying to escape to the Free Planets Alliance with a stolen Seffle particle generator prototype. Reinhard is tasked with retrieving both the prototype and the defector, but is only assigned the cruiser Hässliche Entlein due to the confidential nature of the mission. The Third Battle of Tiamat To commemorate the 30th year of the reign of Kaiser Friedrich IV, the Empire announces a large-scale military campaign against the Free Planets Alliance. In the ensuing clash between the Imperial expeditionary force and three Alliance fleets, Reinhard's timely intervention shapes the tides of war.",OVA,28,"Dec 24, 1999 to Jun 27, 2001",Unknown,"J.C.Staff, Kitty Films, Tokuma Japan",Sentai Filmworks,Artland,Novel,26 min. per ep.,R - 17+ (violence & profanity),440,4068,15805,28,726,7167,570,252
2167,Clannad,8.07,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",Clannad,"Tomoya Okazaki is a delinquent who finds life dull and believes he'll never amount to anything. Along with his friend Youhei Sunohara, he skips school and plans to waste his high school days away. One day while walking to school, Tomoya passes a young girl muttering quietly to herself. Without warning she exclaims ""Anpan!"" (a popular Japanese food) which catches Tomoya's attention. He soon discovers the girl's name is Nagisa Furukawa and that she exclaims things she likes in order to motivate herself. Nagisa claims they are now friends, but Tomoya walks away passing the encounter off as nothing. However, Tomoya finds he is noticing Nagisa more and more around school. Eventually he concedes and befriends her. Tomoya learns Nagisa has been held back a year due to a severe illness and that her dream is to revive the school's drama club. Claiming he has nothing better to do, he decides to help her achieve this goal along with the help of four other girls. As Tomoya spends more time with the girls, he learns more about them and their problems. As he attempts to help each girl overcome her respective obstacle, he begins to realize life isn't as dull as he once thought.",TV,23,"Oct 5, 2007 to Mar 28, 2008",Fall 2007,"Pony Canyon, TBS, Movic, Animation Do",Sentai Filmworks,Kyoto Animation,Visual novel,24 min. per ep.,PG-13 - Teens 13 or older,446,58,1095634,27283,49249,725568,36567,36403
14513,Magi: The Labyrinth of Magic,8.07,"Action, Adventure, Fantasy, Magic, Shounen",Magi:The Labyrinth of Magic,"Dispersed around the world, there are several bizarre labyrinths hiding incredible treasures within them. These mysterious places, known as ""Dungeons,"" are said to be the work of Magi, a class of rare magicians, who also help people build their empires by guiding them to a dungeon. Djinns, supernatural beings that rule over the labyrinths, grant successful conquerors access to their immense power and choose them as potential king candidates to rule the world. Having spent life in isolation, Aladdin, a kind and young magician, is eager to explore the world upon finally leaving his home behind. He begins his journey only accompanied by his mentor Ugo—a djinn that Aladdin can summon with his flute. However, Aladdin soon becomes friends with the courageous Alibaba Saluja after causing the destruction of a local merchant's supply cart. In order to pay for the damages, Alibaba suggests that they attempt to conquer the nearest dungeon, taking the first step in an epic adventure that will decide the fate of the world itself.",TV,25,"Oct 7, 2012 to Mar 31, 2013",Fall 2012,"Aniplex, Dentsu, Shogakukan-Shueisha Productions, Mainichi Broadcasting System, Movic, GYAO!",Aniplex of America,A-1 Pictures,Manga,24 min. per ep.,PG-13 - Teens 13 or older,456,110,775824,8319,44633,535193,28001,22598
37430,Tensei shitara Slime Datta Ken,8.07,"Fantasy, Shounen",That Time I Got Reincarnated as a Slime,"Thirty-seven-year-old Satoru Mikami is a typical corporate worker, who is perfectly content with his monotonous lifestyle in Tokyo, other than failing to nail down a girlfriend even once throughout his life. In the midst of a casual encounter with his colleague, he falls victim to a random assailant on the streets and is stabbed. However, while succumbing to his injuries, a peculiar voice echoes in his mind, and recites a bunch of commands which the dying man cannot make sense of. When Satoru regains consciousness, he discovers that he has reincarnated as a goop of slime in an unfamiliar realm. In doing so, he acquires newfound skills—notably, the power to devour anything and mimic its appearance and abilities. He then stumbles upon the sealed Catastrophe-level monster ""Storm Dragon"" Veldora who had been sealed away for the past 300 years for devastating a town to ashes. Sympathetic to his predicament, Satoru befriends him, promising to assist in destroying the seal. In return, Veldora bestows upon him the name Rimuru Tempest to grant him divine protection. Now, liberated from the mundanities of his past life, Rimuru embarks on a fresh journey with a distinct goal in mind. As he grows accustomed to his new physique, his gooey antics ripple throughout the world, gradually altering his fate.",TV,24,"Oct 2, 2018 to Mar 19, 2019",Fall 2018,"Lantis, BS11, Bandai Namco Arts, Micro Magazine Publishing",Funimation,8bit,Light novel,23 min. per ep.,PG-13 - Teens 13 or older,458,117,747190,13023,87721,521775,16259,19470
1914,Saiunkoku Monogatari 2nd Season,8.07,"Adventure, Comedy, Drama, Fantasy, Historical, Romance",Tales of Saiunkoku,"Shuurei Kou and her friend Eigetsu To, a boy prodigy of humble origins, have been appointed co-governors of the Sa province, one of the eight provinces in Saiunkoku. Together, they decide to make the province an academic research center in the hopes of bringing a long overdue prosperity to the region. However, while Shuurei goes to the capital to obtain approvals for the ambitious project, the Sa province's recently established tranquility is threatened by a pandemic that brings both death and turmoil as it begins to spread among the people. Counting on Eigetsu to monitor the situation until her return, Shuurei seeks support from her allies to find a suitable treatment. Yet, Eigetsu's past personal conflicts distract him, providing an opportunity for opponents of Shuurei's position to take advantage of the troubles and undermine her authority. Becoming a government official has been Shuurei's lifelong dream, but it is no easy task for the first woman undertaking such a position. Will she step up and overcome this great challenge or give in to the looming adversities?",TV,39,"Apr 7, 2007 to Mar 8, 2008",Spring 2007,"NHK, Sogo Vision",Unknown,Madhouse,Light novel,25 min. per ep.,PG-13 - Teens 13 or older,456,2749,34680,232,2082,19727,2025,1105
14813,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,8.07,"Slice of Life, Comedy, Drama, Romance, School",My Teen Romantic Comedy SNAFU,"Hachiman Hikigaya is an apathetic high school student with narcissistic and semi-nihilistic tendencies. He firmly believes that joyful youth is nothing but a farce, and everyone who says otherwise is just lying to themselves. In a novel punishment for writing an essay mocking modern social relationships, Hachiman's teacher forces him to join the Volunteer Service Club, a club that aims to extend a helping hand to any student who seeks their support in achieving their goals. With the only other club member being the beautiful ice queen Yukino Yukinoshita, Hachiman finds himself on the front line of other people's problems—a place he never dreamed he would be. As Hachiman and Yukino use their wits to solve many students' problems, will Hachiman's rotten view of society prove to be a hindrance or a tool he can use to his advantage?",TV,13,"Apr 5, 2013 to Jun 28, 2013",Spring 2013,"Geneon Universal Entertainment, TBS, Delfi Sound, Marvelous AQL, Atelier Musa",Sentai Filmworks,Brain's Base,Light novel,24 min. per ep.,PG-13 - Teens 13 or older,458,72,971934,29425,40893,726380,16527,13524
27663,Baby Steps 2nd Season,8.07,"Sports, Romance, School, Shounen",Unknown,"fter having decided to play tennis at the professional level, Eiichirou Maruo now needs to convince his parents to support his decision. To do so, he makes a wager: if he cannot win the All-Japan Junior Tennis Tournament, he will give up on his dream. However, he will need to improve his skills quickly if he wants to qualify for the tournament and have any chance of defeating the best players in the country. For this reason, his new coach Ryuuhei Aoi suggests that Eiichirou travel abroad to train at the Florida Tennis Academy. Baby Steps 2nd Season takes the action to America as Eiichirou begins his two-week training program, getting a taste of what tennis is like outside of Japan. With this exciting experience awaiting him, Eiichirou hopes that his training will get him closer to his goal of becoming a professional player.",TV,25,"Apr 5, 2015 to Sep 20, 2015",Spring 2015,NHK,Unknown,Studio Pierrot,Manga,24 min. per ep.,PG-13 - Teens 13 or older,446,1733,75937,310,4410,58349,2131,1269
72,Full Metal Panic? Fumoffu,8.07,"Action, Comedy, School",Full Metal Panic? Fumoffu,"It's back-to-school mayhem with Kaname Chidori and her war-freak classmate Sousuke Sagara as they encounter more misadventures in and out of Jindai High School. But when Kaname gets into some serious trouble, Sousuke takes the guise of Bonta-kun—the gun-wielding, butt-kicking mascot. And while he struggles to continue living as a normal teenager, Sousuke also has to deal with protecting his superior officer Teletha Testarossa, who has decided to take a vacation from Mithril and spend a couple of weeks as his and Kaname's classmate. (Source: ANN)",TV,12,"Aug 26, 2003 to Oct 18, 2003",Summer 2003,"Tatsunoko Production, Kadokawa Shoten, Fuji TV, Imagica, Rakuonsha, Kadokawa Pictures Japan, KlockWorx, Happinet Pictures, Animation Do","ADV Films, Funimation",Kyoto Animation,Light novel,24 min. per ep.,PG-13 - Teens 13 or older,452,571,254465,2988,5383,204041,4435,3533
2759,Evangelion: 1.0 You Are (Not) Alone,8.07,"Action, Sci-Fi, Psychological, Drama, Mecha",Evangelion:1.0 You Are (Not) Alone,"In a post-apocalyptic world, the last remaining human settlement in Japan is the heavily fortified city of Tokyo-3. Fourteen-year-old Shinji Ikari is brought to the headquarters of Nerv, an underground organization lead by his estranged father, Gendou. He requests that Shinji become a pilot of an ""Evangelion,"" a colossal android built to fight against monstrous and destructive alien creatures known as ""Angels"" that wreak havoc on the planet and threaten the survival of the remaining human race. Although initially reluctant, Shinji is swayed by the idea of reconciling with his father, and agrees to aid in mankind's perilous endeavor against its alien threat, as the pilot of Evangelion Unit-01. Thrust into the midst of a dangerous battlefield, Shinji must find the necessary courage and resolve to face against the Angels' incursions before it is too late.",Movie,1,1-Sep-07,Unknown,"Gainax, Starchild Records, KlockWorx",Funimation,Khara,Original,1 hr. 40 min.,PG-13 - Teens 13 or older,449,363,367364,1479,4902,293392,2207,1037
10643,Gintama: Dai Hanseikai,8.07,"Action, Comedy, Parody, Samurai",Unknown,"Some of the characters get together and talk about ""regrets"" they have after 4 years of anime Gintama. Soon they fight over who gets more screen time. Special animation shown at the Gintama Haru Matsuri 2010 live event.",Special,1,25-Mar-10,Unknown,Unknown,Unknown,Sunrise,Manga,14 min.,PG-13 - Teens 13 or older,453,3046,28621,67,665,18648,363,293
31658,Kuroko no Basket Movie 4: Last Game,8.07,"Sports, School, Shounen",Unknown,"Hailing from America, Jabberwock—a street basketball team with skills comparable to those of the NBA—has come to Japan to play an exhibition match against Strky, a team of former third-year students who once played in the Interhigh and Winter Cup. However, due to the vast difference in skill, Jabberwock easily wins. Their captain, Nash Gold Jr., mocks the basketball style of all players in Japan by comparing them to monkeys. Infuriated by the nasty comment, Kagetora Aida challenges them to a revenge match. Because of pride and the belief that the results will be no different, Nash accepts the challenge. Kagetora then assembles Vorpal Swords, a team composed of the Generation of Miracles, including Kuroko Tetsuya and Kagami Taiga, for they are the only ones who stand a chance against a foe that seems unbeatable from every angle.",Movie,1,18-Mar-17,Unknown,Bandai Visual,Unknown,Production I.G,Manga,1 hr. 30 min.,PG-13 - Teens 13 or older,454,870,171628,874,3195,133660,739,454
34626,Kono Subarashii Sekai ni Shukufuku wo! 2: Kono Subarashii Geijutsu ni Shukufuku wo!,8.07,"Magic, Adventure, Fantasy, Comedy, Supernatural",KonoSuba:God's Blessing on This Wonderful World! 2:God's blessing on this wonderful Art!,"Kazuma meets a novice adventurer called Ran who claims to be Kazuma's fan. A quest is proposed to Kazuma and his party in front of Ran, so he accepts the quest to look good in front of his fan; after some convincing, they all go to fight the metal golem. (Source: Wikipedia)",OVA,1,24-Jul-17,Unknown,Unknown,Unknown,Studio Deen,Light novel,28 min.,PG-13 - Teens 13 or older,453,606,239082,638,3376,200972,877,404
851,Kyou kara Ore wa!!,8.07,"Comedy, Shounen",Unknown,"Two transfer students, Mitsuhashi Takashi and Itou Shinji, tired of their boring normal life and unpopularity decide to take their arrival at a new school as an opportunity to reinvent their image, and become delinquents! Itou's justice clashing with Mitsuhashi's mischievous ways, they initially antagonize one another but soon become fast friends. The delinquent duo set out on various misadventures to become the greatest delinquents in all Japan!",OVA,10,"Dec 11, 1992 to Dec 21, 1997",Unknown,Unknown,Unknown,Studio Pierrot,Manga,43 min. per ep.,R - 17+ (violence & profanity),455,3419,22989,285,1600,8702,1022,598
3783,Kara no Kyoukai 3: Tsuukaku Zanryuu,8.07,"Action, Mystery, Supernatural, Drama, Thriller",the Garden of sinners Chapter 3:Remaining Sense of Pain,"On a solemn night in July 1998, teenager Fujino Asagami is mercilessly raped by a street gang in a dilapidated bar. No matter what physical or sexual abuse they deal, however, the girl regards her captors with the same apathetic expression. The next day, mangled bodies are discovered in that same building, so torn apart that investigators find it infeasible to even consider the culprit human. Elsewhere, a client request reaches Touko Aozaki's detective agency, tasking Shiki Ryougi with either capturing or killing the perpetrator of last night's incident. But soon, word spreads that a single survivor escaped the slaughter, and now the murderer is plowing down everything in their path to locate and exterminate him. A brutal race against time begins, pitting Shiki against a dangerous foe imperceptible even to her legendary eyes.",Movie,1,9-Feb-08,Unknown,Notes,Aniplex of America,ufotable,Light novel,59 min.,R+ - Mild Nudity,452,828,181309,597,2301,144233,1164,414
21469,Stand By Me Doraemon,8.06,"Comedy, Kids, Sci-Fi, Shounen",Unknown,"Nobita Nobi is an elementary student who hates studying, is bad at sports, and does everything half-heartedly. He is a pushover, unlucky, and fearful of many things. His personality makes him a failure in life, even affecting his progeny. This causes his great-great-grandchild, Sewashi, to take control of the situation. Sewashi travels back in time from the 22nd century to the 20th century to meet Nobita, who is shocked to see him appear out of his drawer alongside a blue robotic cat. The robotic cat calls himself Doraemon, who claims to have been pressured by Sewashi to assist Nobita, with their ultimate goal being to provide Nobita happiness. Frustrated after seeing Nobita's hopeless state, Doraemon decides to go back to the future. However, Sewashi activates a program within Doraemon that prevents him from doing so. Forced to stay, Doraemon helps Nobita using futuristic gadgets through his four-dimensional pocket—a bag containing anything inside it. Can Doraemon bring Nobita happiness and return to the future?",Movie,1,8-Aug-14,Unknown,"Toho, Robot Communications",Unknown,"Shirogumi, Shin-Ei Animation",Manga,1 hr. 35 min.,PG - Children,461,3081,28565,148,492,23994,145,233
38408,Boku no Hero Academia 4th Season,8.06,"Action, Comedy, Super Power, School, Shounen",My Hero Academia 4,"fter successfully passing his Provisional Hero License exam, Izuku ""Deku"" Midoriya seeks out an extracurricular internship with a professional hero agency. At the recommendation of his mentor All Might, Midoriya lands a position under All Might's former sidekick, Sir Nighteye, now a famous hero in his own right. As Midoriya's classmates further their own abilities through various internships, up-and-coming villain Kai Chisaki utilizes his terrifying powers to gather favor in the criminal underworld. Known by the moniker Overhaul, Chisaki's ambitions collide with the League of Villains and its leader, Tomura Shigaraki. Through his work with Sir Nighteye, Midoriya discovers Chisaki's crime syndicate and the villain's hostile relationship with a mysterious young girl named Eri. Fearing for the child's safety, Midoriya and his upperclassman Mirio Toogata must work together to put an end to Chisaki's reign of terror.",TV,25,"Oct 12, 2019 to Apr 4, 2020",Fall 2019,"Dentsu, Yomiuri Telecasting, Movic, Sony Music Entertainment, TOHO animation, Shueisha",Funimation,Bones,Manga,24 min. per ep.,PG-13 - Teens 13 or older,466,79,952836,8195,136787,644355,21147,13804
153,Juuni Kokuki,8.06,"Action, Adventure, Fantasy, Magic, Supernatural",The Twelve Kingdoms,"Youko Nakajima has only ever wanted to be normal. She does what she is asked, gets good grades, is the class president, and even helps her classmates whenever she can—but because of her red hair, she has never fit in. With her pushover attitude, Youko lets classmates take advantage of her, so she has nobody she can really call a friend. But on an otherwise ordinary day, a man who claims to be from another world barges into Youko's classroom and bows before her. This elegant blond-haired man, Keiki, claims that Youko is his master and belongs on the throne of his kingdom. However, their first meeting is cut short as Keiki has been followed by otherworldly beasts called youma. He is able to escape with Youko into his own realm, but two other classmates—Ikuya Asano and Yuka Sugimoto—are caught up in the madness as well. Unfortunately, their troubles have only just begun, as the youma attack leaves them separated from Keiki. Alone in this strange new land, these ordinary students must learn to fend for themselves or die.",TV,45,"Apr 9, 2002 to Aug 30, 2003",Spring 2002,Sogo Vision,"Media Blasters, Discotek Media, Tokyopop",Studio Pierrot,Novel,25 min. per ep.,PG-13 - Teens 13 or older,464,1266,113627,2261,6948,41705,5871,4897
16,Hachimitsu to Clover,8.06,"Comedy, Drama, Josei, Romance, Slice of Life",Honey and Clover,"Yuuta Takemoto, a sophomore at an arts college, shares a cheap apartment with two seniors—the eccentric Shinobu Morita, who keeps failing to graduate due to his absenteeism, and the sensible Takumi Mayama, who acts as a proper senior to Takemoto, often looking out for him. Takemoto had not given much thought to his future until one fine spring day, when he meets the endearing Hagumi Hanamoto and falls in love at first sight. Incredibly gifted in the arts, Hagumi enrolls in Takemoto's university and soon befriends the popular pottery student Ayumi Yamada. Ayumi is already well acquainted with the three flatmates and secretly harbors deep feelings for one of them. Hachimitsu to Clover is a heartwarming tale of youth, love, soul-searching, and self-discovery, intricately woven through the complex relationships between five dear friends.",TV,24,"Apr 15, 2005 to Sep 27, 2005",Spring 2005,"Genco, Fuji TV, Shueisha","VIZ Media, Discotek Media",J.C.Staff,Manga,23 min. per ep.,PG-13 - Teens 13 or older,468,687,214499,4101,11909,81145,11901,11026
2034,Lovely★Complex,8.06,"Comedy, Romance, Shoujo",Lovely Complex,"ove is unusual for Koizumi Risa and Ootani Atsushi, who are both striving to find their ideal partner in high school—172 cm tall Koizumi is much taller than the average girl, and Ootani is much shorter than the average guy at 156 cm. To add to their plights, their crushes fall in love with each other, leaving Koizumi and Ootani comically flustered and heartbroken. To make matters worse, they're even labeled as a comedy duo by their homeroom teacher due to their personalities and the stark difference in their heights, and their classmates even think of their arguments as sketches. Lovely★Complex follows Koizumi and Ootani as they encourage each other in finding love and become close friends. Apart from their ridiculous antics, they soon find out an unexpected similarity in their music and fashion tastes. Maybe they possess a chemistry yet unknown, but could love ever bloom between the mismatched pair?",TV,24,"Apr 7, 2007 to Sep 29, 2007",Spring 2007,"TBS, TAP, Sony Music Entertainment, Shueisha, Nichion",Discotek Media,Toei Animation,Manga,24 min. per ep.,PG-13 - Teens 13 or older,472,299,437765,8585,18236,284143,14291,14995
7054,Kaichou wa Maid-sama!,8.06,"Comedy, Romance, School, Shoujo",Maid Sama!,"Being the first female student council president isn't easy, especially when your school just transitioned from an all boys high school to a co-ed one. Aptly nicknamed ""Demon President"" by the boys for her strict disciplinary style, Misaki Ayuzawa is not afraid to use her mastery of Aikido techniques to cast judgment onto the hordes of misbehaving boys and defend the girls at Seika High School. Yet even the perfect Ayuzawa has an embarrassing secret—she works part-time as a maid at a maid café to help her struggling family pay the bills. She has managed to keep her job hidden from her fellow students and maintained her flawless image as a stellar student until one day, Takumi Usui, the most popular boy in school, walks into the maid café. He could destroy her reputation with her secret... or he could twist the student council president around his little finger and use her secret as an opportunity to get closer to her.",TV,26,"Apr 2, 2010 to Sep 24, 2010",Spring 2010,"Geneon Universal Entertainment, TBS, Hakusensha, Half H.P Studio",Sentai Filmworks,J.C.Staff,Manga,24 min. per ep.,PG-13 - Teens 13 or older,471,90,883462,20397,41284,665028,23351,24711
6211,Tokyo Magnitude 8.0,8.06,Drama,Tokyo Magnitude 8.0,"ddle school student Mirai Onozawa is dissatisfied with her family circumstances and, in a moment of frustration, wishes to tear everything apart. Unfortunately, these destructive thoughts seem to come true in the form of a magnitude 8.0 earthquake just a few moments later. When summer vacation begins, Mirai reluctantly takes her younger brother Yuuki to Odaiba, where a robot exhibition that he wanted to go to is being held. However, while they are in the exhibition center, the fury of a major earthquake shakes the Kanto region; helpless, both kids witness the devastating power of this natural disaster as it brings the city to its knees. In its aftermath, they stumble upon Mari Kusakabe, a motorcyclist and single mother who decides to help the young siblings. Aiming to return to their homes and reunite with their families, the group sets off on a long and hard journey through the decimated city.",TV,11,"Jul 10, 2009 to Sep 18, 2009",Summer 2009,"Dentsu, Fuji TV, Toho, Asmik Ace, Sony Music Entertainment, Sakura Create",Maiden Japan,"Bones, Kinema Citrus",Original,22 min. per ep.,PG-13 - Teens 13 or older,462,611,237316,1674,9288,120069,7293,5706
